llm,composition,weighted_acc,mae
llama3-8b,gsm-test+svamp-test+theoremqa-test,0.6775898520084567,0.1584421552495873
llama3-8b,gsm-test+livemathbench-test+svamp-test,0.8029090909090909,0.2076836496231185
llama3-8b,gsm-test+matscibench-test+svamp-test,0.556501182033097,0.0802630501189524
llama3-8b,gsm-test+mathhendrycks-test+olympiadbench-test,0.46833013435700577,0.0816497390184814
llama3-8b,gpqa-test+gsm-test+mathhendrycks-test,0.619415333701048,0.1204656666523744
llama3-8b,gsm-test+mathhendrycks-test+scibench-test,0.5941235059760956,0.110732535610778
llama3-8b,gsm-test+mathhendrycks-test+theoremqa-test,0.6213450292397661,0.1284313244950964
llama3-8b,gsm-test+livemathbench-test+mathhendrycks-test,0.714657980456026,0.1390079346647694
llama3-8b,gsm-test+mathhendrycks-test+matscibench-test,0.5142857142857142,0.079500144342926
llama3-8b,gpqa-test+gsm-test+olympiadbench-test,0.4108466640655482,0.0796179371064555
llama3-8b,gsm-test+olympiadbench-test+scibench-test,0.4071791153009427,0.077029280225054
llama3-8b,gsm-test+olympiadbench-test+theoremqa-test,0.4300499643112063,0.0842346756771379
llama3-8b,gsm-test+livemathbench-test+olympiadbench-test,0.44945295404814006,0.0780521355462718
llama3-8b,gsm-test+matscibench-test+olympiadbench-test,0.36363636363636365,0.0720884582788251
llama3-8b,gpqa-test+gsm-test+scibench-test,0.5218718209562564,0.08507193367576
llama3-8b,gpqa-test+gsm-test+theoremqa-test,0.5512437810945273,0.1106420550819571
llama3-8b,gpqa-test+gsm-test+livemathbench-test,0.622906898861353,0.10560990510714
llama3-8b,gpqa-test+gsm-test+matscibench-test,0.4491715181370354,0.0734381021858159
llama3-8b,gsm-test+scibench-test+theoremqa-test,0.5342403628117914,0.1069377112371821
llama3-8b,gsm-test+livemathbench-test+scibench-test,0.5924170616113744,0.0908972740874578
llama3-8b,gsm-test+matscibench-test+scibench-test,0.44192751235584843,0.0823186663902077
llama3-8b,gsm-test+livemathbench-test+theoremqa-test,0.6247113163972287,0.1095622076711639
llama3-8b,gsm-test+matscibench-test+theoremqa-test,0.4672330097087379,0.0903176008382308
llama3-8b,gsm-test+livemathbench-test+matscibench-test,0.4997442455242967,0.0791780431627126
llama3-8b,gsmsymbolic-test+mathhendrycks-test+svamp-test,0.7094827586206897,0.1979834100071741
llama3-8b,gsmsymbolic-test+olympiadbench-test+svamp-test,0.597773654916512,0.1177227121291365
llama3-8b,gpqa-test+gsmsymbolic-test+svamp-test,0.679643323183993,0.1707263865644581
llama3-8b,gsmsymbolic-test+scibench-test+svamp-test,0.6665971208011684,0.1465159103234662
llama3-8b,gsmsymbolic-test+svamp-test+theoremqa-test,0.6774860450692578,0.1749594396366595
llama3-8b,gsmsymbolic-test+livemathbench-test+svamp-test,0.7173611111111111,0.1905197119139475
llama3-8b,gsmsymbolic-test+matscibench-test+svamp-test,0.6268774703557313,0.1162600082695926
llama3-8b,gsmsymbolic-test+mathhendrycks-test+olympiadbench-test,0.5792792792792792,0.1125777682866292
llama3-8b,gpqa-test+gsmsymbolic-test+mathhendrycks-test,0.655317360235393,0.1501540983878012
llama3-8b,gsmsymbolic-test+mathhendrycks-test+scibench-test,0.6436503129416515,0.1380147582342346
llama3-8b,gsmsymbolic-test+mathhendrycks-test+theoremqa-test,0.6543926355813489,0.1559798811692974
llama3-8b,gsmsymbolic-test+livemathbench-test+mathhendrycks-test,0.6901785714285714,0.1551917692644364
llama3-8b,gsmsymbolic-test+mathhendrycks-test+matscibench-test,0.6063218390804598,0.1127189965390869
llama3-8b,gpqa-test+gsmsymbolic-test+olympiadbench-test,0.5533769063180828,0.1096616773180272
llama3-8b,gsmsymbolic-test+olympiadbench-test+scibench-test,0.5467297913378923,0.1066577708477144
llama3-8b,gsmsymbolic-test+olympiadbench-test+theoremqa-test,0.5568122498694972,0.1157134391623682
llama3-8b,gsmsymbolic-test+livemathbench-test+olympiadbench-test,0.5778202676864245,0.1095553280517366
llama3-8b,gsmsymbolic-test+matscibench-test+olympiadbench-test,0.518425460636516,0.0944701850834922
llama3-8b,gpqa-test+gsmsymbolic-test+scibench-test,0.615149664019548,0.127501435248556
llama3-8b,gpqa-test+gsmsymbolic-test+theoremqa-test,0.6262361251261352,0.1522077538290044
llama3-8b,gpqa-test+gsmsymbolic-test+livemathbench-test,0.6590806669671023,0.1373090563436676
llama3-8b,gpqa-test+gsmsymbolic-test+matscibench-test,0.5789880262649671,0.1060952453477337
llama3-8b,gsmsymbolic-test+scibench-test+theoremqa-test,0.616116504854369,0.1372419303729339
llama3-8b,gsmsymbolic-test+livemathbench-test+scibench-test,0.6464493848478308,0.1236650505715864
llama3-8b,gsmsymbolic-test+matscibench-test+scibench-test,0.5710031639679881,0.1051544684314342
llama3-8b,gsmsymbolic-test+livemathbench-test+theoremqa-test,0.6579003634808638,0.1471546094339768
llama3-8b,gsmsymbolic-test+matscibench-test+theoremqa-test,0.5815026767583533,0.1168328701891121
llama3-8b,gsmsymbolic-test+livemathbench-test+matscibench-test,0.6065306122448979,0.1053889219434115
llama3-8b,mathhendrycks-test+olympiadbench-test+svamp-test,0.29329608938547486,0.0858699298833634
llama3-8b,gpqa-test+mathhendrycks-test+svamp-test,0.4288577154308617,0.1192348381170272
llama3-8b,mathhendrycks-test+scibench-test+svamp-test,0.41743503772003354,0.1085950367374282
llama3-8b,mathhendrycks-test+svamp-test+theoremqa-test,0.4688763136620857,0.138353908661524
llama3-8b,livemathbench-test+mathhendrycks-test+svamp-test,0.5583333333333333,0.1325440022095119
llama3-8b,mathhendrycks-test+matscibench-test+svamp-test,0.3253424657534247,0.097342259394362
llama3-8b,gpqa-test+olympiadbench-test+svamp-test,0.2048054919908467,0.0982114506370698
llama3-8b,olympiadbench-test+scibench-test+svamp-test,0.22027792074112199,0.1047698397404042
llama3-8b,olympiadbench-test+svamp-test+theoremqa-test,0.25666834423754403,0.1112275923062306
llama3-8b,livemathbench-test+olympiadbench-test+svamp-test,0.22585034013605443,0.0986262005945436
llama3-8b,matscibench-test+olympiadbench-test+svamp-test,0.1832579185520362,0.1031134006967153
llama3-8b,gpqa-test+scibench-test+svamp-test,0.2875760208514335,0.1226211668694296
llama3-8b,gpqa-test+svamp-test+theoremqa-test,0.34560669456066945,0.1261809807710261
llama3-8b,gpqa-test+livemathbench-test+svamp-test,0.3466076696165192,0.1104005424235657
llama3-8b,gpqa-test+matscibench-test+svamp-test,0.21720733427362482,0.1173610677145937
llama3-8b,scibench-test+svamp-test+theoremqa-test,0.3474820143884892,0.1339950794965399
llama3-8b,livemathbench-test+scibench-test+svamp-test,0.34936998854524626,0.1142504084345219
llama3-8b,matscibench-test+scibench-test+svamp-test,0.23434593924364538,0.1171091319215782
llama3-8b,livemathbench-test+svamp-test+theoremqa-test,0.42202835332606325,0.126046782214922
llama3-8b,matscibench-test+svamp-test+theoremqa-test,0.2776101388050694,0.1263526938494345
llama3-8b,livemathbench-test+matscibench-test+svamp-test,0.24736842105263157,0.115133879815779
llama3-8b,gpqa-test+mathhendrycks-test+olympiadbench-test,0.18396226415094338,0.1114916785989085
llama3-8b,mathhendrycks-test+olympiadbench-test+scibench-test,0.20019020446980504,0.124630215986772
llama3-8b,mathhendrycks-test+olympiadbench-test+theoremqa-test,0.2342803912435957,0.1217819809451807
llama3-8b,livemathbench-test+mathhendrycks-test+olympiadbench-test,0.19938650306748465,0.1111333987546476
llama3-8b,mathhendrycks-test+matscibench-test+olympiadbench-test,0.1679324894514768,0.1266815871636082
llama3-8b,gpqa-test+mathhendrycks-test+scibench-test,0.2471395881006865,0.1395827467623556
llama3-8b,gpqa-test+mathhendrycks-test+theoremqa-test,0.2996309963099631,0.1391192215230239
llama3-8b,gpqa-test+livemathbench-test+mathhendrycks-test,0.2720763723150358,0.1270039246895918
llama3-8b,gpqa-test+mathhendrycks-test+matscibench-test,0.19074778200253487,0.1371286407291476
llama3-8b,mathhendrycks-test+scibench-test+theoremqa-test,0.30709677419354836,0.1365627053237169
llama3-8b,livemathbench-test+mathhendrycks-test+scibench-test,0.2884801548886738,0.123929952699124
llama3-8b,mathhendrycks-test+matscibench-test+scibench-test,0.2092498589960519,0.1349883323616009
llama3-8b,livemathbench-test+mathhendrycks-test+theoremqa-test,0.3528319405756732,0.1311817361684744
llama3-8b,mathhendrycks-test+matscibench-test+theoremqa-test,0.24931205283434232,0.1347335267070541
llama3-8b,livemathbench-test+mathhendrycks-test+matscibench-test,0.21153846153846154,0.1310307972021436
llama3-8b,gpqa-test+olympiadbench-test+scibench-test,0.12324114507520621,0.188157294703652
llama3-8b,gpqa-test+olympiadbench-test+theoremqa-test,0.15961995249406175,0.1671305410526724
llama3-8b,gpqa-test+livemathbench-test+olympiadbench-test,0.09949622166246852,0.2123533906478419
llama3-8b,gpqa-test+matscibench-test+olympiadbench-test,0.09922680412371133,0.2114013290804357
llama3-8b,olympiadbench-test+scibench-test+theoremqa-test,0.17652173913043478,0.1639543383579707
llama3-8b,livemathbench-test+olympiadbench-test+scibench-test,0.12787436904094224,0.1967032231617718
llama3-8b,matscibench-test+olympiadbench-test+scibench-test,0.11930241775663893,0.1910441445943006
llama3-8b,livemathbench-test+olympiadbench-test+theoremqa-test,0.16967706622879036,0.1657472404352796
llama3-8b,matscibench-test+olympiadbench-test+theoremqa-test,0.14920140241527075,0.1668785652189892
llama3-8b,livemathbench-test+matscibench-test+olympiadbench-test,0.1,0.2207526049007011
llama3-8b,gpqa-test+scibench-test+theoremqa-test,0.20490716180371352,0.1845290867784489
llama3-8b,gpqa-test+livemathbench-test+scibench-test,0.13218970736629668,0.219330494770317
llama3-8b,gpqa-test+matscibench-test+scibench-test,0.11785095320623917,0.2163447318913234
llama3-8b,gpqa-test+livemathbench-test+theoremqa-test,0.20579710144927535,0.1854162745198579
llama3-8b,gpqa-test+matscibench-test+theoremqa-test,0.1611267605633803,0.1918987799905374
llama3-8b,gpqa-test+livemathbench-test+matscibench-test,0.08585055643879173,0.2721733759957125
llama3-8b,livemathbench-test+scibench-test+theoremqa-test,0.23008130081300812,0.1700752794910829
llama3-8b,matscibench-test+scibench-test+theoremqa-test,0.18071065989847715,0.1764168153140664
llama3-8b,livemathbench-test+matscibench-test+scibench-test,0.12250516173434274,0.2234253231215801
llama3-8b,livemathbench-test+matscibench-test+theoremqa-test,0.1736806947227789,0.1768959539279357
oss-20b,gsm-test+gsmsymbolic-test+svamp-test,0.908215297450425,0.267918393521228
oss-20b,gsm-test+gsmsymbolic-test+mathhendrycks-test,0.9057745187901008,0.2601325454241051
oss-20b,gsm-test+gsmsymbolic-test+olympiadbench-test,0.8162771958098308,0.1874390995658961
oss-20b,gpqa-test+gsm-test+gsmsymbolic-test,0.8677258451875115,0.2229222992328576
oss-20b,gsm-test+gsmsymbolic-test+scibench-test,0.8687589158345221,0.2430692544026912
oss-20b,gsm-test+gsmsymbolic-test+theoremqa-test,0.8795116772823779,0.2398743464704859
oss-20b,gsm-test+gsmsymbolic-test+livemathbench-test,0.8969814995131451,0.2520547381914457
oss-20b,gsm-test+gsmsymbolic-test+matscibench-test,0.8379574468085106,0.2148750392045363
oss-20b,gsm-test+mathhendrycks-test+svamp-test,0.9327433628318584,0.2790855377393376
oss-20b,gsm-test+olympiadbench-test+svamp-test,0.6973415132924335,0.152026523136386
oss-20b,gpqa-test+gsm-test+svamp-test,0.808832425892317,0.1899663933247299
oss-20b,gsm-test+scibench-test+svamp-test,0.8181818181818182,0.2204948724297386
oss-20b,gsm-test+svamp-test+theoremqa-test,0.8514799154334038,0.2160590774804422
oss-20b,gsm-test+livemathbench-test+svamp-test,0.9061818181818182,0.2411822534125277
oss-20b,gsm-test+matscibench-test+svamp-test,0.7390070921985815,0.1659407247158001
oss-20b,gsm-test+mathhendrycks-test+olympiadbench-test,0.7051823416506718,0.1542779424054306
oss-20b,gpqa-test+gsm-test+mathhendrycks-test,0.8102592388306674,0.1879583351820938
oss-20b,gsm-test+mathhendrycks-test+scibench-test,0.8187250996015937,0.2173742591867369
oss-20b,gsm-test+mathhendrycks-test+theoremqa-test,0.8494152046783626,0.235343048673828
oss-20b,gsm-test+livemathbench-test+mathhendrycks-test,0.8977198697068404,0.2338933796872576
oss-20b,gsm-test+mathhendrycks-test+matscibench-test,0.7450549450549451,0.175618303352361
oss-20b,gpqa-test+gsm-test+olympiadbench-test,0.6215372610222396,0.1463999090039359
oss-20b,gsm-test+olympiadbench-test+scibench-test,0.6410442349528644,0.1388429946963583
oss-20b,gsm-test+olympiadbench-test+theoremqa-test,0.6663097787294789,0.1524657508272289
oss-20b,gsm-test+livemathbench-test+olympiadbench-test,0.6573304157549235,0.1506490970094634
oss-20b,gsm-test+matscibench-test+olympiadbench-test,0.6013223140495868,0.1338747673603802
oss-20b,gpqa-test+gsm-test+scibench-test,0.7121057985757884,0.1700604611445731
oss-20b,gpqa-test+gsm-test+theoremqa-test,0.7457711442786069,0.175088051510404
oss-20b,gpqa-test+gsm-test+livemathbench-test,0.7595445411922304,0.1757037346218763
oss-20b,gpqa-test+gsm-test+matscibench-test,0.6497984773846843,0.1456871370310371
oss-20b,gsm-test+scibench-test+theoremqa-test,0.7591836734693878,0.2116875620212676
oss-20b,gsm-test+livemathbench-test+scibench-test,0.7754739336492891,0.1911641650178649
oss-20b,gsm-test+matscibench-test+scibench-test,0.6696869851729819,0.1704538619795357
oss-20b,gsm-test+livemathbench-test+theoremqa-test,0.812933025404157,0.2035306014056704
oss-20b,gsm-test+matscibench-test+theoremqa-test,0.6978155339805825,0.1720497958622264
oss-20b,gsm-test+livemathbench-test+matscibench-test,0.6956521739130435,0.1510363965721298
oss-20b,gsmsymbolic-test+mathhendrycks-test+svamp-test,0.8961206896551724,0.2512655667539883
oss-20b,gsmsymbolic-test+olympiadbench-test+svamp-test,0.7944341372912801,0.1793656342030626
oss-20b,gpqa-test+gsmsymbolic-test+svamp-test,0.8512396694214877,0.2197784579218217
oss-20b,gsmsymbolic-test+scibench-test+svamp-test,0.8531191320675986,0.2302803557614194
oss-20b,gsmsymbolic-test+svamp-test+theoremqa-test,0.8658259251602233,0.2313391109389693
oss-20b,gsmsymbolic-test+livemathbench-test+svamp-test,0.8849537037037037,0.2386020645706505
oss-20b,gsmsymbolic-test+matscibench-test+svamp-test,0.8181818181818182,0.2113525140388653
oss-20b,gsmsymbolic-test+mathhendrycks-test+olympiadbench-test,0.7953153153153153,0.1800775661485344
oss-20b,gpqa-test+gsmsymbolic-test+mathhendrycks-test,0.8503572929802438,0.2157444729916739
oss-20b,gsmsymbolic-test+mathhendrycks-test+scibench-test,0.8522107813446396,0.227142050712367
oss-20b,gsmsymbolic-test+mathhendrycks-test+theoremqa-test,0.8645187112267361,0.2368510340800186
oss-20b,gsmsymbolic-test+livemathbench-test+mathhendrycks-test,0.8828125,0.2376415686904416
oss-20b,gsmsymbolic-test+mathhendrycks-test+matscibench-test,0.8183908045977012,0.2070113309021121
oss-20b,gpqa-test+gsmsymbolic-test+olympiadbench-test,0.7570806100217865,0.169371179960073
oss-20b,gsmsymbolic-test+olympiadbench-test+scibench-test,0.7618797124320533,0.1688882576135502
oss-20b,gsmsymbolic-test+olympiadbench-test+theoremqa-test,0.7732730120062642,0.1793197068568442
oss-20b,gsmsymbolic-test+livemathbench-test+olympiadbench-test,0.779923518164436,0.1759159698359957
oss-20b,gsmsymbolic-test+matscibench-test+olympiadbench-test,0.7363484087102178,0.1610327843793801
oss-20b,gpqa-test+gsmsymbolic-test+scibench-test,0.8098147016900835,0.2069098761382609
oss-20b,gpqa-test+gsmsymbolic-test+theoremqa-test,0.8226034308779011,0.2037558575949229
oss-20b,gpqa-test+gsmsymbolic-test+livemathbench-test,0.8361874718341595,0.1999993651698287
oss-20b,gpqa-test+gsmsymbolic-test+matscibench-test,0.7779065276168404,0.1851072898974831
oss-20b,gsmsymbolic-test+scibench-test+theoremqa-test,0.8254368932038835,0.2222768026216005
oss-20b,gsmsymbolic-test+livemathbench-test+scibench-test,0.8387653788042305,0.2171836234706489
oss-20b,gsmsymbolic-test+matscibench-test+scibench-test,0.7822445561139029,0.1999238882125359
oss-20b,gsmsymbolic-test+livemathbench-test+theoremqa-test,0.8520419072054736,0.2187275993280716
oss-20b,gsmsymbolic-test+matscibench-test+theoremqa-test,0.7941665128299797,0.211970121899991
oss-20b,gsmsymbolic-test+livemathbench-test+matscibench-test,0.803469387755102,0.1927975041856636
oss-20b,mathhendrycks-test+olympiadbench-test+svamp-test,0.5888268156424581,0.1378551602526005
oss-20b,gpqa-test+mathhendrycks-test+svamp-test,0.687374749498998,0.1542553735628496
oss-20b,mathhendrycks-test+scibench-test+svamp-test,0.721709974853311,0.1879889163311264
oss-20b,mathhendrycks-test+svamp-test+theoremqa-test,0.7760711398544866,0.2016389758069896
oss-20b,livemathbench-test+mathhendrycks-test+svamp-test,0.8263888888888888,0.1815975311131648
oss-20b,mathhendrycks-test+matscibench-test+svamp-test,0.6246575342465753,0.1475280691202226
oss-20b,gpqa-test+olympiadbench-test+svamp-test,0.4633867276887872,0.1391531747723417
oss-20b,olympiadbench-test+scibench-test+svamp-test,0.5069480185280494,0.1477052787226442
oss-20b,olympiadbench-test+svamp-test+theoremqa-test,0.5455460493205838,0.1409577732001422
oss-20b,livemathbench-test+olympiadbench-test+svamp-test,0.4891156462585034,0.1320575268875354
oss-20b,matscibench-test+olympiadbench-test+svamp-test,0.4687782805429864,0.1484591491293646
oss-20b,gpqa-test+scibench-test+svamp-test,0.5360556038227628,0.1538389652936994
oss-20b,gpqa-test+svamp-test+theoremqa-test,0.599163179916318,0.1668712364311119
oss-20b,gpqa-test+livemathbench-test+svamp-test,0.5176991150442478,0.1338660208203459
oss-20b,gpqa-test+matscibench-test+svamp-test,0.4710860366713681,0.168893076388016
oss-20b,scibench-test+svamp-test+theoremqa-test,0.6410071942446043,0.1966544291579628
oss-20b,livemathbench-test+scibench-test+svamp-test,0.6025200458190149,0.1632308524742466
oss-20b,matscibench-test+scibench-test+svamp-test,0.5226286422814631,0.1755725471857658
oss-20b,livemathbench-test+svamp-test+theoremqa-test,0.6815703380588877,0.1853763306906791
oss-20b,matscibench-test+svamp-test+theoremqa-test,0.5684972842486421,0.164394660430629
oss-20b,livemathbench-test+matscibench-test+svamp-test,0.506140350877193,0.1627630077279104
oss-20b,gpqa-test+mathhendrycks-test+olympiadbench-test,0.4937106918238994,0.1382043340683517
oss-20b,mathhendrycks-test+olympiadbench-test+scibench-test,0.5311459819305754,0.140596208344597
oss-20b,mathhendrycks-test+olympiadbench-test+theoremqa-test,0.5663716814159292,0.1462859756138113
oss-20b,livemathbench-test+mathhendrycks-test+olympiadbench-test,0.5220858895705521,0.1332318225509054
oss-20b,mathhendrycks-test+matscibench-test+olympiadbench-test,0.4928270042194093,0.1498516306525366
oss-20b,gpqa-test+mathhendrycks-test+scibench-test,0.5713196033562167,0.1548011733259429
oss-20b,gpqa-test+mathhendrycks-test+theoremqa-test,0.625830258302583,0.1699339389509118
oss-20b,gpqa-test+livemathbench-test+mathhendrycks-test,0.5763723150357996,0.1431464149775925
oss-20b,gpqa-test+mathhendrycks-test+matscibench-test,0.5069708491761724,0.167199884705529
oss-20b,mathhendrycks-test+scibench-test+theoremqa-test,0.66,0.1930746957724462
oss-20b,livemathbench-test+mathhendrycks-test+scibench-test,0.6369796708615683,0.1644466496220113
oss-20b,mathhendrycks-test+matscibench-test+scibench-test,0.5499153976311336,0.1769972396398323
oss-20b,livemathbench-test+mathhendrycks-test+theoremqa-test,0.702878365831012,0.1814568547048549
oss-20b,mathhendrycks-test+matscibench-test+theoremqa-test,0.5910842047330765,0.1702458724291729
oss-20b,livemathbench-test+mathhendrycks-test+matscibench-test,0.5453846153846154,0.1625021755851842
oss-20b,gpqa-test+olympiadbench-test+scibench-test,0.42358078602620086,0.176781717079596
oss-20b,gpqa-test+olympiadbench-test+theoremqa-test,0.4617577197149644,0.1478397528460028
oss-20b,gpqa-test+livemathbench-test+olympiadbench-test,0.3822418136020151,0.1519494606885198
oss-20b,gpqa-test+matscibench-test+olympiadbench-test,0.39690721649484534,0.1894431109399144
oss-20b,olympiadbench-test+scibench-test+theoremqa-test,0.49869565217391304,0.1567326540573304
oss-20b,livemathbench-test+olympiadbench-test+scibench-test,0.43858665171060013,0.1689765092345251
oss-20b,matscibench-test+olympiadbench-test+scibench-test,0.43559254855330953,0.1871814510561195
oss-20b,livemathbench-test+olympiadbench-test+theoremqa-test,0.4822112753147236,0.1469860324387516
oss-20b,matscibench-test+olympiadbench-test+theoremqa-test,0.4666926373198286,0.1642638987853015
oss-20b,livemathbench-test+matscibench-test+olympiadbench-test,0.4063414634146341,0.1810785221456554
oss-20b,gpqa-test+scibench-test+theoremqa-test,0.51657824933687,0.1850696666450725
oss-20b,gpqa-test+livemathbench-test+scibench-test,0.4177598385469223,0.2059438903712452
oss-20b,gpqa-test+matscibench-test+scibench-test,0.4222992489890237,0.221710808795384
oss-20b,gpqa-test+livemathbench-test+theoremqa-test,0.4956521739130435,0.1747186217456322
oss-20b,gpqa-test+matscibench-test+theoremqa-test,0.4676056338028169,0.1856906568274484
oss-20b,gpqa-test+livemathbench-test+matscibench-test,0.3696343402225755,0.237122006627294
oss-20b,livemathbench-test+scibench-test+theoremqa-test,0.5593495934959349,0.1999591849422375
oss-20b,matscibench-test+scibench-test+theoremqa-test,0.5101522842639594,0.200106184781998
oss-20b,livemathbench-test+matscibench-test+scibench-test,0.440467997247075,0.2189541551362756
oss-20b,livemathbench-test+matscibench-test+theoremqa-test,0.49365397461589844,0.1890713926566588
